GAME_NAME,PLATFORM,PUBLISHER,REGION,REGION_SALES
Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo! ,3DS,Namco Bandai Games,Other,0.0
Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo! ,3DS,Namco Bandai Games,NA,0.0
Bomberman Land,PSP,Hudson Entertainment,EU,0.0
Bomberman Land,PSP,Hudson Entertainment,JP,0.0
Bomberman Land,PSP,Hudson Entertainment,Other,0.0
Bomberman Land,PSP,Hudson Entertainment,NA,0.06
Steins;Gate,PS3,PQube,EU,0.02
Steins;Gate,PS3,PQube,JP,0.02
Steins;Gate,PS3,PQube,Other,0.01
Steins;Gate,PS3,PQube,NA,0.01
Jewel Link Chronicles: Mountains of Madness,DS,Avanquest,EU,0.06
Jewel Link Chronicles: Mountains of Madness,DS,Avanquest,JP,0.0
Jewel Link Chronicles: Mountains of Madness,DS,Avanquest,Other,0.01
Jewel Link Chronicles: Mountains of Madness,DS,Avanquest,NA,0.0
MLB Power Pros 2008,DS,Take-Two Interactive,EU,0.0
MLB Power Pros 2008,DS,Take-Two Interactive,JP,0.0
MLB Power Pros 2008,DS,Take-Two Interactive,Other,0.01
MLB Power Pros 2008,DS,Take-Two Interactive,NA,0.06
A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,Pack-In-Video,EU,0.0
A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,Pack-In-Video,JP,0.06
A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,Pack-In-Video,Other,0.0
A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,Pack-In-Video,NA,0.0
Generator Rex: Agent of Providence,X360,Activision,EU,0.01
Generator Rex: Agent of Providence,X360,Activision,JP,0.0
Generator Rex: Agent of Providence,X360,Activision,Other,0.0
Generator Rex: Agent of Providence,X360,Activision,NA,0.05
My Pet Chimp,DS,505 Games,EU,0.0
My Pet Chimp,DS,505 Games,JP,0.0
My Pet Chimp,DS,505 Games,Other,0.0
My Pet Chimp,DS,505 Games,NA,0.06
Chrysler Classic Racing,Wii,Zoo Games,EU,0.0
Chrysler Classic Racing,Wii,Zoo Games,JP,0.0
Chrysler Classic Racing,Wii,Zoo Games,Other,0.0
Chrysler Classic Racing,Wii,Zoo Games,NA,0.06
Spy Games: Elevator Mission,Wii,Tommo,EU,0.0
Spy Games: Elevator Mission,Wii,Tommo,JP,0.0
Spy Games: Elevator Mission,Wii,Tommo,Other,0.0
Spy Games: Elevator Mission,Wii,Tommo,NA,0.06
The Book of Unwritten Tales: The Critter Chronicles,PC,Crimson Cow,EU,0.05
The Book of Unwritten Tales: The Critter Chronicles,PC,Crimson Cow,JP,0.0
The Book of Unwritten Tales: The Critter Chronicles,PC,Crimson Cow,Other,0.01
The Book of Unwritten Tales: The Critter Chronicles,PC,Crimson Cow,NA,0.0
Strike Force Bowling,GC,Crave Entertainment,EU,0.01
Strike Force Bowling,GC,Crave Entertainment,JP,0.0
Strike Force Bowling,GC,Crave Entertainment,Other,0.0
Strike Force Bowling,GC,Crave Entertainment,NA,0.05
Earth Defense Force 2017 Portable,PSV,D3Publisher,EU,0.0
Earth Defense Force 2017 Portable,PSV,D3Publisher,JP,0.06
Earth Defense Force 2017 Portable,PSV,D3Publisher,Other,0.0
Earth Defense Force 2017 Portable,PSV,D3Publisher,NA,0.0
Age of Empires Online,PC,Microsoft Game Studios,EU,0.04
Age of Empires Online,PC,Microsoft Game Studios,JP,0.0
Shin Sangoku Musou 5 Empires,PSP,Tecmo Koei,EU,0.0
Shin Sangoku Musou 5 Empires,PSP,Tecmo Koei,JP,0.05
Shin Sangoku Musou 5 Empires,PSP,Tecmo Koei,Other,0.0
Shin Sangoku Musou 5 Empires,PSP,Tecmo Koei,NA,0.0
BlowOut,X,Zoo Digital Publishing,EU,0.01
BlowOut,X,Zoo Digital Publishing,JP,0.0
BlowOut,X,Zoo Digital Publishing,Other,0.0
BlowOut,X,Zoo Digital Publishing,NA,0.04
Carve,X,Global Star,EU,0.01
